id,date,station_name,line_number,boarding_count,alighting_count,created_at,avg_temp,precip_total,rain_sum,snowfall_sum,precipitation_type,year,month,day,day_of_week,is_weekend,is_holiday,total_traffic,lag_1d,lag_7d,rolling_7d_avg
2472,2022-11-29,성수,2호선,41537,45075,2026-01-27T08:03:08.348881+00:00,6.3,2.0,1.9,0.07,3,2022,11,29,1,0,0,86612,82731.0,87038.0,76540.0
2473,2022-11-30,성수,2호선,40426,43883,2026-01-27T08:03:08.59141+00:00,-6.5,0.0,0.0,0.0,0,2022,11,30,2,0,0,84309,86612.0,87595.0,76479.14285714286
2474,2022-12-01,성수,2호선,40641,44108,2026-01-27T08:03:08.822979+00:00,-6.2,0.0,0.0,0.0,0,2022,12,1,3,0,0,84749,84309.0,88961.0,76009.71428571429
5,2023-01-02,성수,2호선,39658,42521,2026-01-27T07:40:48.732467+00:00,-5.9,0.0,0.0,0.0,0,2023,1,2,0,0,0,82179,84749.0,91460.0,75408.0
6,2023-01-03,성수,2호선,42279,45646,2026-01-27T07:40:48.988419+00:00,-6.5,0.0,0.0,0.0,0,2023,1,3,1,0,0,87925,82179.0,58144.0,74082.14285714286
7,2023-01-04,성수,2호선,42569,46124,2026-01-27T07:40:49.221509+00:00,-3.9,0.0,0.0,0.0,0,2023,1,4,2,0,0,88693,87925.0,39851.0,78336.57142857143
8,2023-01-05,성수,2호선,42599,46140,2026-01-27T07:40:49.474495+00:00,-2.7,0.0,0.0,0.0,0,2023,1,5,3,0,0,88739,88693.0,82731.0,85314.0
9,2023-01-06,성수,2호선,44227,47943,2026-01-27T07:40:49.713938+00:00,-1.4,5.4,0.1,3.71,3,2023,1,6,4,0,0,92170,88739.0,86612.0,86172.28571428571
10,2023-01-07,성수,2호선,24304,27447,2026-01-27T07:40:49.94187+00:00,0.4,0.9,0.0,0.63,3,2023,1,7,5,1,0,51751,92170.0,84309.0,86966.28571428571
12,2023-01-09,성수,2호선,41362,44297,2026-01-27T07:40:50.411332+00:00,1.1,0.0,0.0,0.0,0,2023,1,9,0,0,0,85659,51751.0,84749.0,82315.14285714286
13,2023-01-10,성수,2호선,43077,47133,2026-01-27T07:40:50.637776+00:00,-1.0,0.0,0.0,0.0,0,2023,1,10,1,0,0,90210,85659.0,82179.0,82445.14285714286
14,2023-01-11,성수,2호선,43721,47528,2026-01-27T07:40:50.871267+00:00,0.1,0.0,0.0,0.0,0,2023,1,11,2,0,0,91249,90210.0,87925.0,83592.42857142857
15,2023-01-12,성수,2호선,44081,47978,2026-01-27T07:40:51.103742+00:00,1.6,0.0,0.0,0.0,0,2023,1,12,3,0,0,92059,91249.0,88693.0,84067.28571428571
16,2023-01-13,성수,2호선,43364,46889,2026-01-27T07:40:51.327776+00:00,6.0,19.4,19.4,0.0,1,2023,1,13,4,0,0,90253,92059.0,88739.0,84548.14285714286
17,2023-01-14,성수,2호선,24890,28146,2026-01-27T07:40:51.550147+00:00,4.8,3.1,2.9,0.14,3,2023,1,14,5,1,0,53036,90253.0,92170.0,84764.42857142857
18,2023-01-15,성수,2호선,18166,19366,2026-01-27T07:40:51.779253+00:00,-0.2,4.8,0.5,3.01,3,2023,1,15,6,1,0,37532,53036.0,51751.0,79173.85714285714
19,2023-01-16,성수,2호선,42521,45646,2026-01-27T07:40:52.013022+00:00,-5.9,0.0,0.0,0.0,0,2023,1,16,0,0,0,88167,37532.0,85659.0,77142.57142857143
20,2023-01-17,성수,2호선,43593,47269,2026-01-27T07:40:52.242109+00:00,-5.2,0.0,0.0,0.0,0,2023,1,17,1,0,0,90862,88167.0,90210.0,77500.85714285714
21,2023-01-18,성수,2호선,43896,47669,2026-01-27T07:40:52.480639+00:00,-4.0,0.0,0.0,0.0,0,2023,1,18,2,0,0,91565,90862.0,91249.0,77594.0
22,2023-01-19,성수,2호선,42959,46715,2026-01-27T07:40:52.710636+00:00,-2.5,2.0,0.0,1.4,3,2023,1,19,3,0,0,89674,91565.0,92059.0,77639.14285714286
23,2023-01-20,성수,2호선,39943,42604,2026-01-27T07:40:52.941661+00:00,-5.6,0.3,0.0,0.21,3,2023,1,20,4,0,0,82547,89674.0,90253.0,77298.42857142857
24,2023-01-21,성수,2호선,11691,12173,2026-01-27T07:40:53.173027+00:00,-7.6,0.0,0.0,0.0,0,2023,1,21,5,1,1,23864,82547.0,53036.0,76197.57142857143
25,2023-01-22,성수,2호선,6401,7222,2026-01-27T07:40:53.402274+00:00,-3.2,0.6,0.0,0.42,3,2023,1,22,6,1,1,13623,23864.0,37532.0,72030.14285714286
26,2023-01-23,성수,2호선,11558,13144,2026-01-27T07:40:53.66033+00:00,-2.5,0.0,0.0,0.0,0,2023,1,23,0,0,1,24702,13623.0,88167.0,68614.57142857143
27,2023-01-24,성수,2호선,10493,11909,2026-01-27T07:40:53.889535+00:00,-15.8,0.0,0.0,0.0,0,2023,1,24,1,0,1,22402,24702.0,90862.0,59548.142857142855
28,2023-01-25,성수,2호선,37611,40276,2026-01-27T07:40:54.139807+00:00,-15.8,0.0,0.0,0.0,0,2023,1,25,2,0,0,77887,22402.0,91565.0,49768.142857142855
29,2023-01-26,성수,2호선,43589,47498,2026-01-27T07:40:54.399336+00:00,-6.9,1.1,0.1,0.7,3,2023,1,26,3,0,0,91087,77887.0,89674.0,47814.142857142855
31,2023-01-28,성수,2호선,24226,26940,2026-01-27T07:40:54.860888+00:00,-11.1,0.0,0.0,0.0,0,2023,1,28,5,1,0,51166,91087.0,82547.0,48016.0
32,2023-01-29,성수,2호선,17901,19306,2026-01-27T07:40:55.088612+00:00,-4.8,0.0,0.0,0.0,0,2023,1,29,6,1,0,37207,51166.0,23864.0,43533.0
33,2023-01-30,성수,2호선,42403,45607,2026-01-27T07:40:55.31445+00:00,-4.8,0.0,0.0,0.0,0,2023,1,30,0,0,0,88010,37207.0,13623.0,45439.142857142855
34,2023-01-31,성수,2호선,43453,47242,2026-01-27T07:40:55.543734+00:00,-1.4,0.3,0.3,0.0,1,2023,1,31,1,0,0,90695,88010.0,24702.0,56065.857142857145
35,2023-02-01,성수,2호선,44485,47675,2026-01-27T07:40:55.776892+00:00,-0.5,0.0,0.0,0.0,0,2023,2,1,2,0,0,92160,90695.0,22402.0,65493.42857142857
36,2023-02-02,성수,2호선,44035,47461,2026-01-27T07:40:56.006072+00:00,-3.9,0.0,0.0,0.0,0,2023,2,2,3,0,0,91496,92160.0,77887.0,75458.85714285714
37,2023-02-03,성수,2호선,44604,48668,2026-01-27T07:40:56.229697+00:00,-3.0,0.0,0.0,0.0,0,2023,2,3,4,0,0,93272,91496.0,91087.0,77403.0
38,2023-02-04,성수,2호선,26255,30040,2026-01-27T07:40:56.472149+00:00,-2.8,0.0,0.0,0.0,0,2023,2,4,5,1,0,56295,93272.0,51166.0,77715.14285714286
39,2023-02-05,성수,2호선,18497,19883,2026-01-27T07:40:56.70051+00:00,-0.3,0.0,0.0,0.0,0,2023,2,5,6,1,0,38380,56295.0,37207.0,78447.85714285714
40,2023-02-06,성수,2호선,42634,45973,2026-01-27T07:40:56.922002+00:00,0.4,0.0,0.0,0.0,0,2023,2,6,0,0,0,88607,38380.0,88010.0,78615.42857142857
41,2023-02-07,성수,2호선,43775,47195,2026-01-27T07:40:57.143657+00:00,0.8,0.0,0.0,0.0,0,2023,2,7,1,0,0,90970,88607.0,90695.0,78700.71428571429
42,2023-02-08,성수,2호선,45313,49212,2026-01-27T07:40:57.362831+00:00,-0.3,0.0,0.0,0.0,0,2023,2,8,2,0,0,94525,90970.0,92160.0,78740.0
43,2023-02-09,성수,2호선,44983,49101,2026-01-27T07:40:57.58474+00:00,1.6,0.1,0.1,0.0,1,2023,2,9,3,0,0,94084,94525.0,91496.0,79077.85714285714
44,2023-02-10,성수,2호선,45597,49709,2026-01-27T07:40:57.815325+00:00,2.4,1.3,1.3,0.0,1,2023,2,10,4,0,0,95306,94084.0,93272.0,79447.57142857143
45,2023-02-11,성수,2호선,27533,31401,2026-01-27T07:40:58.038417+00:00,-0.2,0.0,0.0,0.0,0,2023,2,11,5,1,0,58934,95306.0,56295.0,79738.14285714286
46,2023-02-12,성수,2호선,20101,21840,2026-01-27T07:40:58.271375+00:00,2.1,0.0,0.0,0.0,0,2023,2,12,6,1,0,41941,58934.0,38380.0,80115.14285714286
47,2023-02-13,성수,2호선,42457,45927,2026-01-27T07:40:58.497542+00:00,4.2,0.2,0.2,0.0,1,2023,2,13,0,0,0,88384,41941.0,88607.0,80623.85714285714
48,2023-02-14,성수,2호선,46197,50111,2026-01-27T07:40:58.71761+00:00,0.6,0.0,0.0,0.0,0,2023,2,14,1,0,0,96308,88384.0,90970.0,80592.0
50,2023-02-16,성수,2호선,45303,49236,2026-01-27T07:40:59.17075+00:00,0.9,0.0,0.0,0.0,0,2023,2,16,3,0,0,94539,96308.0,94525.0,81354.57142857143
51,2023-02-17,성수,2호선,45944,50590,2026-01-27T07:40:59.399443+00:00,1.2,0.0,0.0,0.0,0,2023,2,17,4,0,0,96534,94539.0,94084.0,81356.57142857143
52,2023-02-18,성수,2호선,26424,29890,2026-01-27T07:40:59.628335+00:00,3.4,0.0,0.0,0.0,0,2023,2,18,5,1,0,56314,96534.0,95306.0,81706.57142857143
53,2023-02-19,성수,2호선,20059,22286,2026-01-27T07:40:59.873807+00:00,2.0,0.0,0.0,0.0,0,2023,2,19,6,1,0,42345,56314.0,58934.0,76136.28571428571
54,2023-02-20,성수,2호선,42940,45821,2026-01-27T07:41:00.104994+00:00,-2.3,0.0,0.0,0.0,0,2023,2,20,0,0,0,88761,42345.0,41941.0,73766.42857142857
55,2023-02-21,성수,2호선,44604,48234,2026-01-27T07:41:00.326683+00:00,-3.1,0.0,0.0,0.0,0,2023,2,21,1,0,0,92838,88761.0,88384.0,80455.0
56,2023-02-22,성수,2호선,45460,49451,2026-01-27T07:41:00.559229+00:00,-1.1,0.0,0.0,0.0,0,2023,2,22,2,0,0,94911,92838.0,96308.0,81091.28571428571
57,2023-02-23,성수,2호선,45364,49304,2026-01-27T07:41:00.77857+00:00,0.2,0.0,0.0,0.0,0,2023,2,23,3,0,0,94668,94911.0,94539.0,80891.71428571429
58,2023-02-24,성수,2호선,46437,50855,2026-01-27T07:41:01.029538+00:00,1.8,0.0,0.0,0.0,0,2023,2,24,4,0,0,97292,94668.0,96534.0,80910.14285714286
59,2023-02-25,성수,2호선,28261,31973,2026-01-27T07:41:01.265972+00:00,-1.0,0.0,0.0,0.0,0,2023,2,25,5,1,0,60234,97292.0,56314.0,81018.42857142857
60,2023-02-26,성수,2호선,20313,22146,2026-01-27T07:41:01.492866+00:00,-0.5,0.0,0.0,0.0,0,2023,2,26,6,1,0,42459,60234.0,42345.0,81578.42857142857
61,2023-02-27,성수,2호선,43178,46753,2026-01-27T07:41:01.726046+00:00,1.6,0.0,0.0,0.0,0,2023,2,27,0,0,0,89931,42459.0,88761.0,81594.71428571429
62,2023-02-28,성수,2호선,45112,49956,2026-01-27T07:41:01.951256+00:00,2.5,0.0,0.0,0.0,0,2023,2,28,1,0,0,95068,89931.0,92838.0,81761.85714285714
63,2023-03-01,성수,2호선,23374,25966,2026-01-27T07:41:02.183648+00:00,4.3,0.0,0.0,0.0,0,2023,3,1,2,0,1,49340,95068.0,94911.0,82080.42857142857
64,2023-03-02,성수,2호선,41862,45643,2026-01-27T07:41:02.413761+00:00,0.5,0.0,0.0,0.0,0,2023,3,2,3,0,0,87505,49340.0,94668.0,75570.28571428571
65,2023-03-03,성수,2호선,43992,48162,2026-01-27T07:41:02.648517+00:00,2.1,0.0,0.0,0.0,0,2023,3,3,4,0,0,92154,87505.0,97292.0,74547.0
66,2023-03-04,성수,2호선,26408,30408,2026-01-27T07:41:02.884948+00:00,4.8,0.0,0.0,0.0,0,2023,3,4,5,1,0,56816,92154.0,60234.0,73813.0
67,2023-03-05,성수,2호선,18936,21166,2026-01-27T07:41:03.116534+00:00,5.3,0.0,0.0,0.0,0,2023,3,5,6,1,0,40102,56816.0,42459.0,73324.71428571429
69,2023-03-07,성수,2호선,42815,46842,2026-01-27T07:41:03.610333+00:00,8.6,0.0,0.0,0.0,0,2023,3,7,1,0,0,89657,40102.0,89931.0,72988.0
70,2023-03-08,성수,2호선,42748,46935,2026-01-27T07:41:03.835821+00:00,9.2,7.7,7.7,0.0,1,2023,3,8,2,0,0,89683,89657.0,95068.0,72948.85714285714
71,2023-03-09,성수,2호선,43074,47249,2026-01-27T07:41:04.057463+00:00,9.1,1.5,1.5,0.0,1,2023,3,9,3,0,0,90323,89683.0,49340.0,72179.57142857143
72,2023-03-10,성수,2호선,44769,50111,2026-01-27T07:41:04.274219+00:00,10.0,0.0,0.0,0.0,0,2023,3,10,4,0,0,94880,90323.0,87505.0,78034.28571428571
73,2023-03-11,성수,2호선,27521,32256,2026-01-27T07:41:04.496084+00:00,11.5,0.0,0.0,0.0,0,2023,3,11,5,1,0,59777,94880.0,92154.0,79087.85714285714
74,2023-03-12,성수,2호선,15869,17401,2026-01-27T07:41:04.735742+00:00,4.9,8.0,8.0,0.0,1,2023,3,12,6,1,0,33270,59777.0,56816.0,74462.57142857143
75,2023-03-13,성수,2호선,40550,43788,2026-01-27T07:41:04.969842+00:00,0.8,0.0,0.0,0.0,0,2023,3,13,0,0,0,84338,33270.0,40102.0,71098.85714285714
76,2023-03-14,성수,2호선,43449,47570,2026-01-27T07:41:05.207526+00:00,5.9,0.0,0.0,0.0,0,2023,3,14,1,0,0,91019,84338.0,89657.0,77418.28571428571
77,2023-03-15,성수,2호선,43067,47211,2026-01-27T07:41:05.437513+00:00,7.3,0.0,0.0,0.0,0,2023,3,15,2,0,0,90278,91019.0,89683.0,77612.85714285714
78,2023-03-16,성수,2호선,43802,47854,2026-01-27T07:41:05.665248+00:00,3.0,0.0,0.0,0.0,0,2023,3,16,3,0,0,91656,90278.0,90323.0,77697.85714285714
79,2023-03-17,성수,2호선,45134,50320,2026-01-27T07:41:05.887925+00:00,4.4,0.0,0.0,0.0,0,2023,3,17,4,0,0,95454,91656.0,94880.0,77888.28571428571
80,2023-03-18,성수,2호선,29349,34426,2026-01-27T07:41:06.118198+00:00,5.7,0.0,0.0,0.0,0,2023,3,18,5,1,0,63775,95454.0,59777.0,77970.28571428571
81,2023-03-19,성수,2호선,22278,24994,2026-01-27T07:41:06.350386+00:00,5.2,0.0,0.0,0.0,0,2023,3,19,6,1,0,47272,63775.0,33270.0,78541.42857142857
82,2023-03-20,성수,2호선,41935,45546,2026-01-27T07:41:06.586217+00:00,6.5,0.2,0.2,0.0,1,2023,3,20,0,0,0,87481,47272.0,84338.0,80541.71428571429
83,2023-03-21,성수,2호선,43280,47488,2026-01-27T07:41:06.813943+00:00,9.8,0.0,0.0,0.0,0,2023,3,21,1,0,0,90768,87481.0,91019.0,80990.71428571429
84,2023-03-22,성수,2호선,44438,48817,2026-01-27T07:41:07.04574+00:00,13.4,0.0,0.0,0.0,0,2023,3,22,2,0,0,93255,90768.0,90278.0,80954.85714285714
85,2023-03-23,성수,2호선,43746,48773,2026-01-27T07:41:07.272714+00:00,15.8,1.5,1.5,0.0,1,2023,3,23,3,0,0,92519,93255.0,91656.0,81380.14285714286
86,2023-03-24,성수,2호선,45848,50557,2026-01-27T07:41:07.487118+00:00,10.9,0.0,0.0,0.0,0,2023,3,24,4,0,0,96405,92519.0,95454.0,81503.42857142857
88,2023-03-26,성수,2호선,21119,22970,2026-01-27T07:41:07.939756+00:00,8.9,0.0,0.0,0.0,0,2023,3,26,6,1,0,44089,96405.0,63775.0,81639.28571428571
89,2023-03-27,성수,2호선,40917,44418,2026-01-27T07:41:08.162887+00:00,5.8,0.0,0.0,0.0,0,2023,3,27,0,0,0,85335,44089.0,47272.0,78827.0
90,2023-03-28,성수,2호선,42807,46671,2026-01-27T07:41:08.383659+00:00,7.8,0.0,0.0,0.0,0,2023,3,28,1,0,0,89478,85335.0,87481.0,84264.57142857143
91,2023-03-29,성수,2호선,42813,47047,2026-01-27T07:41:08.607764+00:00,9.9,0.0,0.0,0.0,0,2023,3,29,2,0,0,89860,89478.0,90768.0,84549.85714285714
92,2023-03-30,성수,2호선,43157,47136,2026-01-27T07:41:08.839588+00:00,11.8,0.0,0.0,0.0,0,2023,3,30,3,0,0,90293,89860.0,93255.0,84420.14285714286
93,2023-03-31,성수,2호선,45763,50974,2026-01-27T07:41:09.0618+00:00,12.9,0.0,0.0,0.0,0,2023,3,31,4,0,0,96737,90293.0,92519.0,83997.0
94,2023-04-01,성수,2호선,28728,31628,2026-01-27T07:41:09.279523+00:00,15.6,0.0,0.0,0.0,0,2023,4,1,5,1,0,60356,96737.0,96405.0,84599.57142857143
95,2023-04-02,성수,2호선,21033,22148,2026-01-27T07:41:09.509312+00:00,16.7,0.0,0.0,0.0,0,2023,4,2,6,1,0,43181,60356.0,44089.0,79449.71428571429
96,2023-04-03,성수,2호선,42354,45703,2026-01-27T07:41:09.733329+00:00,16.7,0.0,0.0,0.0,0,2023,4,3,0,0,0,88057,43181.0,85335.0,79320.0
97,2023-04-04,성수,2호선,42755,46266,2026-01-27T07:41:09.961358+00:00,15.8,8.2,8.2,0.0,1,2023,4,4,1,0,0,89021,88057.0,89478.0,79708.85714285714
98,2023-04-05,성수,2호선,40831,44395,2026-01-27T07:41:10.185841+00:00,12.7,42.9,42.9,0.0,1,2023,4,5,2,0,0,85226,89021.0,89860.0,79643.57142857143
99,2023-04-06,성수,2호선,43012,47030,2026-01-27T07:41:10.410578+00:00,9.1,2.6,2.6,0.0,1,2023,4,6,3,0,0,90042,85226.0,90293.0,78981.57142857143
100,2023-04-07,성수,2호선,46301,50649,2026-01-27T07:41:10.645451+00:00,8.0,0.1,0.1,0.0,1,2023,4,7,4,0,0,96950,90042.0,96737.0,78945.71428571429
101,2023-04-08,성수,2호선,28994,32519,2026-01-27T07:41:10.864909+00:00,6.7,0.0,0.0,0.0,0,2023,4,8,5,1,0,61513,96950.0,60356.0,78976.14285714286
102,2023-04-09,성수,2호선,19320,21615,2026-01-27T07:41:11.091926+00:00,8.5,0.0,0.0,0.0,0,2023,4,9,6,1,0,40935,61513.0,43181.0,79141.42857142857
103,2023-04-10,성수,2호선,40769,44397,2026-01-27T07:41:11.320834+00:00,10.7,0.0,0.0,0.0,0,2023,4,10,0,0,0,85166,40935.0,88057.0,78820.57142857143
104,2023-04-11,성수,2호선,40969,44465,2026-01-27T07:41:11.543096+00:00,11.8,2.2,2.2,0.0,1,2023,4,11,1,0,0,85434,85166.0,89021.0,78407.57142857143
105,2023-04-12,성수,2호선,43335,47316,2026-01-27T07:41:11.781726+00:00,8.1,0.0,0.0,0.0,0,2023,4,12,2,0,0,90651,85434.0,85226.0,77895.14285714286
107,2023-04-14,성수,2호선,44516,49225,2026-01-27T07:41:12.242165+00:00,13.2,0.4,0.4,0.0,1,2023,4,14,4,0,0,93741,90651.0,90042.0,78670.14285714286
110,2023-04-17,성수,2호선,41779,45325,2026-01-27T07:41:12.94643+00:00,10.6,0.5,0.5,0.0,1,2023,4,17,0,0,0,87104,93741.0,96950.0,79198.57142857143
111,2023-04-18,성수,2호선,40997,44979,2026-01-27T07:41:13.178884+00:00,12.8,18.5,18.5,0.0,1,2023,4,18,1,0,0,85976,87104.0,61513.0,77792.0
112,2023-04-19,성수,2호선,43352,47431,2026-01-27T07:41:13.404889+00:00,16.2,0.0,0.0,0.0,0,2023,4,19,2,0,0,90783,85976.0,40935.0,81286.71428571429
113,2023-04-20,성수,2호선,42361,46823,2026-01-27T07:41:13.633325+00:00,14.9,0.1,0.1,0.0,1,2023,4,20,3,0,0,89184,90783.0,85166.0,88407.85714285714
114,2023-04-21,성수,2호선,44269,49087,2026-01-27T07:41:13.883943+00:00,14.8,0.0,0.0,0.0,0,2023,4,21,4,0,0,93356,89184.0,85434.0,88981.85714285714
115,2023-04-22,성수,2호선,27018,31067,2026-01-27T07:41:14.110334+00:00,13.5,0.0,0.0,0.0,0,2023,4,22,5,1,0,58085,93356.0,90651.0,90113.57142857143
116,2023-04-23,성수,2호선,18812,21138,2026-01-27T07:41:14.340429+00:00,14.5,0.0,0.0,0.0,0,2023,4,23,6,1,0,39950,58085.0,93741.0,85461.28571428571
117,2023-04-24,성수,2호선,40403,44345,2026-01-27T07:41:14.585767+00:00,13.9,0.0,0.0,0.0,0,2023,4,24,0,0,0,84748,39950.0,87104.0,77776.85714285714
119,2023-04-26,성수,2호선,44315,48047,2026-01-27T07:41:15.03337+00:00,9.7,0.5,0.5,0.0,1,2023,4,26,2,0,0,92362,84748.0,85976.0,77440.28571428571
120,2023-04-27,성수,2호선,44435,49208,2026-01-27T07:41:15.268663+00:00,11.1,0.0,0.0,0.0,0,2023,4,27,3,0,0,93643,92362.0,90783.0,78352.57142857143
121,2023-04-28,성수,2호선,46968,52114,2026-01-27T07:41:15.491749+00:00,13.9,3.3,3.3,0.0,1,2023,4,28,4,0,0,99082,93643.0,89184.0,78761.14285714286
122,2023-04-29,성수,2호선,25933,30315,2026-01-27T07:41:15.717811+00:00,12.9,11.8,11.8,0.0,1,2023,4,29,5,1,0,56248,99082.0,93356.0,80175.14285714286
123,2023-04-30,성수,2호선,25194,27950,2026-01-27T07:41:15.937751+00:00,11.8,1.9,1.9,0.0,1,2023,4,30,6,1,0,53144,56248.0,58085.0,74874.0
124,2023-05-01,성수,2호선,24963,28582,2026-01-27T07:41:16.175765+00:00,12.5,0.0,0.0,0.0,0,2023,5,1,0,0,0,53545,53144.0,39950.0,74168.14285714286
125,2023-05-02,성수,2호선,43434,47816,2026-01-27T07:41:16.399498+00:00,15.3,0.0,0.0,0.0,0,2023,5,2,1,0,0,91250,53545.0,84748.0,76110.28571428571
126,2023-05-03,성수,2호선,44700,49225,2026-01-27T07:41:16.617134+00:00,17.7,0.0,0.0,0.0,0,2023,5,3,2,0,0,93925,91250.0,92362.0,77039.14285714286
127,2023-05-04,성수,2호선,45499,50115,2026-01-27T07:41:16.835784+00:00,19.4,0.0,0.0,0.0,0,2023,5,4,3,0,0,95614,93925.0,93643.0,77262.42857142857
128,2023-05-05,성수,2호선,22527,25106,2026-01-27T07:41:17.052556+00:00,18.8,43.8,43.8,0.0,1,2023,5,5,4,0,1,47633,95614.0,99082.0,77544.0
129,2023-05-06,성수,2호선,24834,27903,2026-01-27T07:41:17.27065+00:00,11.9,41.9,41.9,0.0,1,2023,5,6,5,1,0,52737,47633.0,56248.0,70194.14285714286
130,2023-05-07,성수,2호선,21473,24416,2026-01-27T07:41:17.486038+00:00,12.5,0.0,0.0,0.0,0,2023,5,7,6,1,0,45889,52737.0,53144.0,69692.57142857143
131,2023-05-08,성수,2호선,40787,44159,2026-01-27T07:41:17.722659+00:00,12.7,0.0,0.0,0.0,0,2023,5,8,0,0,0,84946,45889.0,53545.0,68656.14285714286
132,2023-05-09,성수,2호선,43176,47366,2026-01-27T07:41:17.94932+00:00,13.7,0.0,0.0,0.0,0,2023,5,9,1,0,0,90542,84946.0,91250.0,73142.0
133,2023-05-10,성수,2호선,43957,48162,2026-01-27T07:41:18.169251+00:00,15.4,0.0,0.0,0.0,0,2023,5,10,2,0,0,92119,90542.0,93925.0,73040.85714285714
134,2023-05-11,성수,2호선,43905,48751,2026-01-27T07:41:18.395398+00:00,16.7,0.0,0.0,0.0,0,2023,5,11,3,0,0,92656,92119.0,95614.0,72782.85714285714
135,2023-05-12,성수,2호선,47521,52769,2026-01-27T07:41:18.623853+00:00,15.8,0.0,0.0,0.0,0,2023,5,12,4,0,0,100290,92656.0,47633.0,72360.28571428571
136,2023-05-13,성수,2호선,33774,39501,2026-01-27T07:41:18.846712+00:00,15.9,0.0,0.0,0.0,0,2023,5,13,5,1,0,73275,100290.0,52737.0,79882.71428571429
138,2023-05-15,성수,2호선,41620,45633,2026-01-27T07:41:19.308809+00:00,18.1,0.0,0.0,0.0,0,2023,5,15,0,0,0,87253,73275.0,45889.0,82816.71428571429
139,2023-05-16,성수,2호선,42593,47143,2026-01-27T07:41:19.547582+00:00,21.0,0.0,0.0,0.0,0,2023,5,16,1,0,0,89736,87253.0,84946.0,88725.85714285714
140,2023-05-17,성수,2호선,43105,47268,2026-01-27T07:41:19.788036+00:00,20.8,0.0,0.0,0.0,0,2023,5,17,2,0,0,90373,89736.0,90542.0,89410.14285714286
141,2023-05-18,성수,2호선,42586,47199,2026-01-27T07:41:20.011832+00:00,20.3,0.1,0.1,0.0,1,2023,5,18,3,0,0,89785,90373.0,92119.0,89386.0
142,2023-05-19,성수,2호선,46086,51283,2026-01-27T07:41:20.267114+00:00,20.6,0.0,0.0,0.0,0,2023,5,19,4,0,0,97369,89785.0,92656.0,89052.57142857143
143,2023-05-20,성수,2호선,30373,36850,2026-01-27T07:41:20.493826+00:00,19.5,0.0,0.0,0.0,0,2023,5,20,5,1,0,67223,97369.0,100290.0,89725.85714285714
144,2023-05-21,성수,2호선,21060,23880,2026-01-27T07:41:20.723704+00:00,17.2,0.8,0.8,0.0,1,2023,5,21,6,1,0,44940,67223.0,73275.0,85002.0
145,2023-05-22,성수,2호선,41881,45381,2026-01-27T07:41:20.945305+00:00,18.7,0.0,0.0,0.0,0,2023,5,22,0,0,0,87262,44940.0,87253.0,80954.14285714286
146,2023-05-23,성수,2호선,42770,46934,2026-01-27T07:41:21.172713+00:00,18.9,0.1,0.1,0.0,1,2023,5,23,1,0,0,89704,87262.0,89736.0,80955.42857142857
147,2023-05-24,성수,2호선,42756,47226,2026-01-27T07:41:21.393315+00:00,19.8,0.0,0.0,0.0,0,2023,5,24,2,0,0,89982,89704.0,90373.0,80950.85714285714
148,2023-05-25,성수,2호선,43724,48087,2026-01-27T07:41:21.621307+00:00,19.7,0.0,0.0,0.0,0,2023,5,25,3,0,0,91811,89982.0,89785.0,80895.0
149,2023-05-26,성수,2호선,44437,49444,2026-01-27T07:41:21.856905+00:00,20.7,0.1,0.1,0.0,1,2023,5,26,4,0,0,93881,91811.0,97369.0,81184.42857142857
150,2023-05-27,성수,2호선,26532,28988,2026-01-27T07:41:22.093741+00:00,18.7,23.6,23.6,0.0,1,2023,5,27,5,1,1,55520,93881.0,67223.0,80686.14285714286
151,2023-05-28,성수,2호선,19105,20998,2026-01-27T07:41:22.31709+00:00,19.1,38.0,38.0,0.0,1,2023,5,28,6,1,0,40103,55520.0,44940.0,79014.28571428571
152,2023-05-29,성수,2호선,21553,25025,2026-01-27T07:41:22.547635+00:00,21.7,6.5,6.5,0.0,1,2023,5,29,0,0,1,46578,40103.0,87262.0,78323.28571428571
153,2023-05-30,성수,2호선,41411,45213,2026-01-27T07:41:22.771859+00:00,21.6,1.5,1.5,0.0,1,2023,5,30,1,0,0,86624,46578.0,89704.0,72511.28571428571
154,2023-05-31,성수,2호선,41745,45542,2026-01-27T07:41:22.993624+00:00,20.5,0.0,0.0,0.0,0,2023,5,31,2,0,0,87287,86624.0,89982.0,72071.28571428571
155,2023-06-01,성수,2호선,41524,45634,2026-01-27T07:41:23.212482+00:00,20.9,0.3,0.3,0.0,1,2023,6,1,3,0,0,87158,87287.0,91811.0,71686.28571428571
157,2023-06-03,성수,2호선,28101,33225,2026-01-27T07:41:23.668192+00:00,19.9,0.1,0.1,0.0,1,2023,6,3,5,1,0,61326,87158.0,93881.0,71021.57142857143
158,2023-06-04,성수,2호선,21677,24597,2026-01-27T07:41:23.895126+00:00,19.1,0.0,0.0,0.0,0,2023,6,4,6,1,0,46274,61326.0,55520.0,66370.85714285714
159,2023-06-05,성수,2호선,37748,41783,2026-01-27T07:41:24.128425+00:00,19.3,0.0,0.0,0.0,0,2023,6,5,0,0,0,79531,46274.0,40103.0,65050.0
160,2023-06-06,성수,2호선,20931,23875,2026-01-27T07:41:24.389768+00:00,18.9,0.0,0.0,0.0,0,2023,6,6,1,0,1,44806,79531.0,46578.0,70682.57142857143
